dataset_name,query,taxonomy_level,scientific_name,common_name,taxonomy_string,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
Wellington Camera Traps,mouse,genus,mus,mouse,"[(44678, 'genus', 'mus', ['typical old world mice']), (846376, 'tribe', 'murini', ['typical old world mice']), (735171, 'subfamily', 'murinae', ['murines']), (44185, 'family', 'muridae', ['old world mice and rats']), (488924, 'superfamily', 'muroidea', ['muroids']), (870778, 'suborder', 'myomorpha', ['mice, rats, and hamsters']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,myomorpha,,muroidea,muridae,murinae,murini,mus,,,
Wellington Camera Traps,mustelid,family,mustelidae,mustelids,"[(41770, 'family', 'mustelidae', ['mustelids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,mustelidae,,,,,,
Wellington Camera Traps,norway rat,species,rattus norvegicus,norway rat,"[(44576, 'species', 'rattus norvegicus', ['brown rat']), (44540, 'genus', 'rattus', ['old world rats']), (846293, 'tribe', 'rattini', ['typical old world rats']), (735171, 'subfamily', 'murinae', ['murines']), (44185, 'family', 'muridae', ['old world mice and rats']), (488924, 'superfamily', 'muroidea', ['muroids']), (870778, 'suborder', 'myomorpha', ['mice, rats, and hamsters']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,myomorpha,,muroidea,muridae,murinae,rattini,rattus,rattus norvegicus,,
Wellington Camera Traps,pig,species,sus scrofa,pig,"[(42134, 'species', 'sus scrofa', ['wild boar']), (42126, 'genus', 'sus', ['boars and warty pigs']), (1365636, 'tribe', 'suini', []), (1365630, 'subfamily', 'suinae', []), (42118, 'family', 'suidae', ['suids']), (848343, 'suborder', 'suina', ['swines and peccaries']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,suina,,,suidae,suinae,suini,sus,sus scrofa,,
Wellington Camera Traps,possum,order,didelphimorphia,possum,"[(42540, 'order', 'didelphimorphia', ['opossums']), (848319, 'infraclass', 'marsupialia', ['marsupials']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,marsupialia,,didelphimorphia,,,,,,,,,,
Wellington Camera Traps,rabbit,family,leporidae,rabbit,"[(43095, 'family', 'leporidae', ['hares and rabbits']), (43094, 'order', 'lagomorpha', ['lagomorphs']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,lagomorpha,,,,leporidae,,,,,,
Wellington Camera Traps,rat,genus,rattus,rat,"[(44540, 'genus', 'rattus', ['old world rats']), (846293, 'tribe', 'rattini', ['typical old world rats']), (735171, 'subfamily', 'murinae', ['murines']), (44185, 'family', 'muridae', ['old world mice and rats']), (488924, 'superfamily', 'muroidea', ['muroids']), (870778, 'suborder', 'myomorpha', ['mice, rats, and hamsters']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,myomorpha,,muroidea,muridae,murinae,rattini,rattus,,,
Wellington Camera Traps,ship rat,species,rattus rattus,ship rat,"[(44575, 'species', 'rattus rattus', ['black rat']), (44540, 'genus', 'rattus', ['old world rats']), (846293, 'tribe', 'rattini', ['typical old world rats']), (735171, 'subfamily', 'murinae', ['murines']), (44185, 'family', 'muridae', ['old world mice and rats']), (488924, 'superfamily', 'muroidea', ['muroids']), (870778, 'suborder', 'myomorpha', ['mice, rats, and hamsters']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,myomorpha,,muroidea,muridae,murinae,rattini,rattus,rattus rattus,,
Wellington Camera Traps,unclassifiable,,,,,,,,,,,,,,,,,,,,,,,
Trail Camera Images of New Zealand Animals,empty,,,,,,,,,,,,,,,,,,,,,,,
Trail Camera Images of New Zealand Animals,banded_rail,species,gallirallus philippensis,buff-banded rail,"[(401, 'species', 'gallirallus philippensis', ['buff-banded rail']), (386, 'genus', 'gallirallus', ['australo-pacific rails']), (154, 'family', 'rallidae', ['rails, gallinules, and coots']), (4, 'order', 'gruiformes', ['cranes, rails, and allies']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,gruiformes,,,,rallidae,,,gallirallus,gallirallus philippensis,,
Trail Camera Images of New Zealand Animals,bellbird,species,anthornis melanura,new zealand bellbird,"[(12612, 'species', 'anthornis melanura', ['new zealand bellbird']), (12611, 'genus', 'anthornis', ['new zealand bellbirds']), (12160, 'family', 'meliphagidae', ['honeyeaters']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,meliphagidae,,,anthornis,anthornis melanura,,
Trail Camera Images of New Zealand Animals,blackbird,species,turdus merula,eurasian blackbird,"[(12716, 'species', 'turdus merula', ['eurasian blackbird']), (12705, 'genus', 'turdus', ['typical thrushes']), (15977, 'family', 'turdidae', ['thrushes']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,turdidae,,,turdus,turdus merula,,
Trail Camera Images of New Zealand Animals,cat,species,felis catus,domestic cat,"[(118552, 'species', 'felis catus', ['domestic cat']), (41956, 'genus', 'felis', ['palearctic and african small cats']), (846179, 'subfamily', 'felinae', ['small cats']), (41944, 'family', 'felidae', ['felids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,felinae,,felis,felis catus,,
Trail Camera Images of New Zealand Animals,dog,species,canis familiaris,domestic dog,"[(47144, 'species', 'canis familiaris', ['domestic dog']), (42044, 'genus', 'canis', ['wolves and dogs']), (42043, 'family', 'canidae', ['canids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,canis,canis familiaris,,
Trail Camera Images of New Zealand Animals,fantail,genus,rhipidura,fantails,"[(8121, 'genus', 'rhipidura', ['fantails']), (71364, 'family', 'rhipiduridae', ['fantails']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,rhipiduridae,,,rhipidura,,,
Trail Camera Images of New Zealand Animals,fluttering_shearwater,species,puffinus gavia,fluttering shearwater,"[(4102, 'species', 'puffinus gavia', ['fluttering shearwater']), (4092, 'genus', 'puffinus', ['small shearwaters']), (4020, 'family', 'procellariidae', ['shearwaters and petrels']), (67565, 'order', 'procellariiformes', ['tubenoses']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,procellariiformes,,,,procellariidae,,,puffinus,puffinus gavia,,
Trail Camera Images of New Zealand Animals,grey_faced_petrol,species,pterodroma gouldi,grey-faced petrel,"[(509032, 'species', 'pterodroma gouldi', ['grey-faced petrel']), (4026, 'genus', 'pterodroma', ['gadfly petrels']), (4020, 'family', 'procellariidae', ['shearwaters and petrels']), (67565, 'order', 'procellariiformes', ['tubenoses']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,procellariiformes,,,,procellariidae,,,pterodroma,pterodroma gouldi,,
Trail Camera Images of New Zealand Animals,harrier,species,circus approximans,swamp harrier,"[(5168, 'species', 'circus approximans', ['swamp harrier']), (5163, 'genus', 'circus', ['harriers']), (5067, 'family', 'accipitridae', ['hawks, eagles, and kites']), (71261, 'order', 'accipitriformes', ['hawks, eagles, kites, and allies']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,accipitriformes,,,,accipitridae,,,circus,circus approximans,,
Trail Camera Images of New Zealand Animals,kereru,species,hemiphaga novaeseelandiae,new zealand pigeon,"[(204520, 'species', 'hemiphaga novaeseelandiae', ['new zealand pigeon']), (3484, 'genus', 'hemiphaga', ['new zealand pigeons']), (2715, 'family', 'columbidae', ['pigeons and doves']), (2708, 'order', 'columbiformes', ['pigeons and doves']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,columbiformes,,,,columbidae,,,hemiphaga,hemiphaga novaeseelandiae,,
Trail Camera Images of New Zealand Animals,kiwi,genus,apteryx,kiwi,"[(20489, 'genus', 'apteryx', ['kiwis']), (20488, 'family', 'apterygidae', ['kiwis']), (367703, 'order', 'apterygiformes', ['kiwis']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,apterygiformes,,,,apterygidae,,,apteryx,,,
Trail Camera Images of New Zealand Animals,little_blue_penguin,species,eudyptula minor,little blue penguin,"[(3817, 'species', 'eudyptula minor', ['little penguin']), (3816, 'genus', 'eudyptula', ['little penguins']), (3806, 'family', 'spheniscidae', ['penguins']), (67564, 'order', 'sphenisciformes', ['penguins']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,sphenisciformes,,,,spheniscidae,,,eudyptula,eudyptula minor,,
Trail Camera Images of New Zealand Animals,morepork,subspecies,ninox novaeseelandiae novaeseelandiae,morepork,"[(413503, 'subspecies', 'ninox novaeseelandiae novaeseelandiae', ['morepork']), (979817, 'species', 'ninox novaeseelandiae', ['morepork']), (20099, 'genus', 'ninox', ['boobooks and hawk-owls']), (19728, 'family', 'strigidae', ['typical owls']), (19350, 'order', 'strigiformes', ['owls']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,strigiformes,,,,strigidae,,,ninox,ninox novaeseelandiae,ninox novaeseelandiae novaeseelandiae,
Trail Camera Images of New Zealand Animals,mouse,genus,mus,mouse,"[(44678, 'genus', 'mus', ['typical old world mice']), (846376, 'tribe', 'murini', ['typical old world mice']), (735171, 'subfamily', 'murinae', ['murines']), (44185, 'family', 'muridae', ['old world mice and rats']), (488924, 'superfamily', 'muroidea', ['muroids']), (870778, 'suborder', 'myomorpha', ['mice, rats, and hamsters']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,myomorpha,,muroidea,muridae,murinae,murini,mus,,,
Trail Camera Images of New Zealand Animals,myna,species,acridotheres tristis,common myna,"[(204454, 'species', 'acridotheres tristis', ['common myna']), (14868, 'genus', 'acridotheres', ['typical mynas']), (14841, 'family', 'sturnidae', ['starlings']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,sturnidae,,,acridotheres,acridotheres tristis,,
Trail Camera Images of New Zealand Animals,oystercatcher,species,haematopus unicolor,variable oystercatcher,"[(4848, 'species', 'haematopus unicolor', ['variable oystercatcher']), (4837, 'genus', 'haematopus', ['oystercatchers']), (71325, 'family', 'haematopodidae', ['oystercatchers']), (67561, 'order', 'charadriiformes', ['shorebirds and allies']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,charadriiformes,,,,haematopodidae,,,haematopus,haematopus unicolor,,
Trail Camera Images of New Zealand Animals,paradise_duck,species,tadorna variegata,paradise shelduck,"[(7072, 'species', 'tadorna variegata', ['paradise shelduck']), (7065, 'genus', 'tadorna', ['typical shelducks']), (6912, 'family', 'anatidae', ['ducks, geese, and swans']), (6888, 'order', 'anseriformes', ['waterfowl']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,anseriformes,,,,anatidae,,,tadorna,tadorna variegata,,
